aba_number,address,state,phone_number,bank
125108573,"168 WEST GARVEY AVE, MONTEREY PARK, CA - 91754",CA,626-243-1196,GBC INTERNATIONAL BANK 
321071129,"1355 STOCKTON ST, SAN FRANCISCO, CA - 94133",CA,415-392-0900,GBC INTERNATIONAL BANK 
071193250,"404 WEST MAIN STREET, URBANA, IL - 61801",IL,217-367-2158,CANAAN CREDIT UNION 
211173357,"904 POQUONNOCK RD, GROTON, CT - 06430",CT,860-448-4213,CHELSEA GROTON BANK 
231386221,"337 CLAY AVENUE, STROUDSBURG, PA - 18360",PA,570-421-5585,NE PA COMMUNITY FCU 
291973470,"1702 AVENUE B, CLOQUET, MN - 55720",MN,218-879-4181,NORTHWOODS CREDIT UNION 
111323922,"BOX 9, WOLFFORTH, TX - 79382",TX,806-775-5000,AMERICAN BANK OF COMMERCE 
111326068,"BOX 9, WOLFFORTH, TX - 79382",TX,806-775-5000,AMERICAN BANK OF COMMERCE 
124302969,"3670 NORTH UNIVERSITY AVE, PROVO, UT - 84604",UT,801-377-4222,AMERICAN BANK OF COMMERCE 
061121180,"2385 PLEASANT HILL RD, DULUTH, GA - 30096",GA,678-385-0859,NOA BANK 
061100790,"7455 CHANCELLOR DR, ORLANDO, FL - 32809",FL,800-221-9792,SUNTRUST 
243084333,"600 CHARTIERS AVENUE, MCKEES ROCKS, PA - 15136",PA,412-771-6400,LITTLE GIANT FCU 
096081729,"3499 LEXINGTON AVENUE NORTH STE 202, ST PAUL, MN - 55126",MN,651-765-4132,CATHOLIC UNITED FINANCIAL CU 
291975630  096081729,"NORTH STE 202, ST PAUL, MN - 55126",MN,651-765-4132,CATHOLIC UNITED FINANCIAL CU 
271176103,"PO BOX 1266, BLOOMINGTON, IL - 61702",IL,309-661-1166,
283972230,"PO BOX 537, HOPKINSVILLE, KY - 42241",KY,270-885-1171,HERITAGE BANK 
311078886,"SUITE 130, DALLAS, TX - 75246",TX,214-820-2342,BAYLOR HEALTH CARE SYSTEM CU 
092905142,"12 FIRST AVENUE, LAUREL, MT - 59044",MT,406-628-7951,YELLOWSTONE BANK 
107006994,"5550 POWERS CENTER PT, COLORADO SPRINGS, CO - 80920",CO,719-495-3700,INTEGRITY BANK AND TRUST 
231176826,"100 NEW CHURCHMANS ROAD, NEW CASTLE, DE - 19720",DE,302-395-5350,NEW CASTLE CTY DEL EM FCU 
101107860,"2220 BROADWAY, GREAT BEND, KS - 67530",KS,620-792-5111,COMMUNITY BANK OF THE MIDWEST 
274973578,"325 ETNA AVE, HUNTINGTON, IN - 46750",IN,260-356-6220,COMMUNITY CREDIT UNION 
211287942,"144 PINE ST, LEWISTON, ME - 04240",ME,207-783-2096,COMMUNITY CREDIT UNION 
291378936,"20 NORTH 1ST ST, NEW ROCKFORD, ND - 58356",ND,701-947-5011,COMMUNITY CREDIT UNION 
031307086,"PO BOX 227, BANGOR, PA - 18013",PA,610-588-9268,MERCHANTS BANK OF BANGOR 
081509106,"207 E. ROLLINS ST., MOBERLY, MO - 65270",MO,660-263-2280,BK OF CAIRO 
291479424,"1730 DAKOTA AVENUE SOUTH, HURON, SD - 57350",SD,605-353-9977,
265076028,"4624 WEST NAPOLEON AVE, METAIRIE, LA - 70001",LA,504-885-6871,POST OFFICE EMPL CU 
042102597,"231 SOUTH MAIN STREET, VERSAILLES, KY - 40383",KY,859-879-5849,CITIZENS COMMERCE NATIONAL BANK 
271975715,"5940 LINCOLN AVE, MORTON GROVE, IL - 60053",IL,847-675-6610,PARTNERSHIP FINANCIAL CR UN 
271981657,"5940 LINCOLN AVE, MORTON GROVE, IL - 60053",IL,847-675-6610,PARTNERSHIP FINANCIAL CR UN 
271989060,"5940 LINCOLN AVE, MORTON GROVE, IL - 60053",IL,847-675-6610,PARTNERSHIP FINANCIAL CR UN 
271990253,"5940 LINCOLN AVE, MORTON GROVE, IL - 60053",IL,847-675-6610,PARTNERSHIP FINANCIAL CR UN 
062001319,"2501 WOOTEN BLVD, WILSON, NC - 27893",NC,800-774-8179,BRANCH BANKING AND TRUST 
063113222,"2501 WOOTEN BLVD, WILSON, NC - 27893",NC,800-774-8179,BRANCH BANKING AND TRUST 
083974289,"100-99-04-10, WILSON, NC - 27893",NC,800-774-8179,BRANCH BANKING AND TRUST 
111017694,"2501 WOOTEN BLVD, WILSON, NC - 27893",NC,800-774-8179,BRANCH BANKING AND TRUST 
271972404,"1450 MAPLE AVE, LISLE, IL - 60532",IL,630-852-3710,LISLE SAVINGS BANK 
111193550,"1091 THOMAS RD, WEST MONROE, LA - 71292",LA,318-340-9656,CENTRIC FEDERAL CREDIT UNION 
316386803,"2740 N. CO. RD. WEST, ODESSA, TX - 79764",TX,432-333-5600,FIRST BASIN CREDIT UNION 
063102783  063113879,"PO BOX 1039, CHIEFLAND, FL - 32644",FL,352-493-2277,DRUMMOND COMMUNITY BANK 
063111237,"P O BOX 1039, CHIEFLAND, FL - 32644",FL,352-493-2277,DRUMMOND COMMUNITY BANK 
063113879,"PO BOX 1039, CHIEFLAND, FL - 32644",FL,352-493-2277,DRUMMOND COMMUNITY BANK 
063115673,"PO BOX 1039, CHIEFLAND, FL - 32644",FL,352-493-2277,DRUMMOND COMMUNITY BANK 
061119765,"P.O. BOX 3910, DULUTH, GA - 30096",GA,770-476-2775,GWINNETT COMMUNITY BANK 
082901774  082901538,"110 EAST RACE STREET, SEARCY, AR - 72143",AR,501-279-3419,FIRST SECURITY BANK 
082901897,"110 E RACE ST, SEARCY, AR - 72143",AR,501-279-3419,FIRST SECURITY BANK 
082904027  082901538,"110 EAST RACE STREET, SEARCY, AR - 72143",AR,501-279-3419,FIRST SECURITY BANK 
082906258  082901538,"110 EAST RACE STREET, SEARCY, AR - 72143",AR,501-279-3419,FIRST SECURITY BANK 
101102658,"P.O. BOX 306, OVERBROOK, KS - 66524",KS,785-665-7155,FIRST SECURITY BANK 
083908174,"313 FREDERICA ST, OWENSBORO, KY - 42301",KY,270-663-4657,FIRST SECURITY BANK 
091902531  091901972,"P.O. BOX 287, BENSON, MN - 56215",MN,320-843-4411,FIRST SECURITY BANK 
091906760,"PO BOX 128, BYRON, MN - 55920",MN,507-775-2316,FIRST SECURITY BANK 
091216308,"113 S MAIN, HENDRICKS, MN - 56136",MN,507-275-3141,FIRST SECURITY BANK 
101207773,"P O BOX 80, UNION STAR, MO - 64494",MO,816-593-2291,FIRST SECURITY BANK 
092900613,"PO BOX 910, BOZEMAN, MT - 59771",MT,406-585-3841,FIRST SECURITY BANK 
092901175  092900613,"P O BOX 910, BOZEMAN, MT - 59771",MT,406-585-3841,FIRST SECURITY BANK 
092904774  092900613,"P O BOX 910, BOZEMAN, MT - 59771",MT,406-585-3841,FIRST SECURITY BANK 
271988647,"4225 PERRYVILLE RD, LOVES PARK, IL - 61111",IL,815-636-2100,ROCKFORD BELL CREDIT UNION 
071924306,"7757 W DEVON AVE, CHICAGO, IL - 60631",IL,773-594-5900,FIRST NATIONS BANK 
275977803,"900 N JACKSON ST, GREEN BAY, WI - 54302",WI,920-432-9044,NORTHERN PAPER MILLS C U 
274973206,"6601 MUTUAL DR, FORT WAYNE, IN - 46825",IN,260-471-5544,GENERAL CREDIT UNION 
241070394,"2700 LIBERTY AVENUE, PITTSBURGH, PA - 15222",PA,412-261-8144,DOLLAR BANK 
241271669  243074385,"2700 LIBERTY AVE., PITTSBURGH, PA - 15230",PA,412-261-8144,DOLLAR BANK 
243073904,"2700 LIBERTY AVE, PITTSBURGH, PA - 15230",PA,412-261-8144,DOLLAR BANK 
243074385,"2700 LIBERTY AVE., PITTSBURGH, PA - 15230",PA,412-261-8144,DOLLAR BANK 
243374467  243074385,"2700 LIBERTY AVE., PITTSBURGH, PA - 15230",PA,412-261-8144,DOLLAR BANK 
321371528,"SUITE B-205, WAIANAE, HI - 96792",HI,808-748-4106,WEST OAHU COMMUNITY FCU 
091402552  091408514,"124 ELK ST PO BOX A, ELKTON, SD - 57026",SD,605-542-2681,BANKSTAR FINANCIAL 
091408514,"124 ELK ST PO BOX A, ELKTON, SD - 57026",SD,605-542-2681,BANKSTAR FINANCIAL 
071026686,"6400 N. NORTHWEST HIGHWAY, CHICAGO, IL - 60631",IL,312-506-3413,SIGNATURE BANK 
071026628,"STE 500, ROSEMONT, IL - 60018",IL,773-467-5623,SIGNATURE BANK 
091017329,"SUITE 200, MINNETONKA, MN - 55343",MN,952-746-3384,SIGNATURE BANK 
091017581,"9800 BREN ROAD EAST, SUITE 200, MINNETONKA, MN - 55343",MN,952-746-3384,SIGNATURE BANK 
026013576,"8TH FLOOR, NEW YORK, NY - 10036",NY,646-822-1500,SIGNATURE BANK 
041215621,"4607 W. SYLVANIA AVE, TOLEDO, OH - 43623",OH,419-841-7773,SIGNATURE BANK 
111906349,"P O BOX 90, CRAWFORD, TX - 76638",TX,254-486-0003,SECURITY BANK OF CRAWFORD 
026004860,"32ND FLOOR, NEW YORK, NY - 10022",NY,212-688-9855,BANCO BRADESCO 
091216696,"128 EAST WASHINGTON, FERGUS FALLS, MN - 56537",MN,218-736-5485,SECURITY STATE BANK FERGUS FALLS 
231177294,"SUITE B, WILMINGTON, DE - 19806",DE,302-654-0818,WILIMINGTON POLICE 
101205940,"P O BOX 380, PLATTE CITY, MO - 64079",MO,816-858-2121,WELLS BANK 
302076017,"5005 W 60TH AVE, ARVADA, CO - 80003",CO,303-986-7500,SOOPER CREDIT UNION 
307074399  302076017,"5590 W EVANS, DENVER, CO - 80227",CO,303-986-7500,SOOPER CREDIT UNION 
091001319,"312 CENTRAL AVENUE SE, MINNEAPOLIS, MN - 55414",MN,612-379-3222,UNION BANK AND TRUST CO 
291571283,"15 E WISCONSIN AVENUE, TOMAHAWK, WI - 54487",WI,715-453-2144,TOMAHAWK COMMUNITY 
073909361,"BOX AC, SLOAN, IA - 51055",IA,712-428-3344,SLOAN STATE BANK 
313087228,"4803 LAKEFRONT TERRACE CT, PEARLAND, TX - 77584",TX,281-489-5056,AMERICAN BAPTIST 
053206819,"P O BOX 3129, GREENWOOD, SC - 29648",SC,864-942-1500,COUNTYBANK 
231372028,"P.O. BOX 390, COATESVILLE, PA - 19320",PA,610-384-8282,COATESVILLE SAVINGS BANK 
113094071,"6011 WEST OREM, HOUSTON, TX - 77085",TX,713-726-2515,EMPOWERMENT COMMUNITY DEVELOPMNT FCU 
107006059,"12345 W. COLFAX AVE, LAKEWOOD, CO - 80215",CO,303-235-1446,FIRSTBANK OF ARAPAHOE 
323274306  323274461,"2880 CHAD DRIVE, EUGENE, OR - 97408",OR,800-365-1111,OREGON COMMUNITY CREDIT UNION 
323274461,"2880 CHAD DRIVE, EUGENE, OR - 97408",OR,800-365-1111,OREGON COMMUNITY CREDIT UNION 
254074442,"ROOM B 038, WASHINGTON, DC - 20240",DC,202-208-3936,DEPARTMENT OF INTERIOR FCU 
243084032,"7 HORSMAN DRIVE, PITTSBURGH, PA - 15228",PA,412-344-2013,MT LEBANNON FCU 
064008912,"SUITE 300, NASHVILLE, TN - 37205",TN,615-515-1716,TRUXTON TRUST COMPANY 
104900527,"PO BOX 68, OAKLAND, IA - 51560",IA,712-482-6431,ARBOR BANK 
231176648,"1075 SILVER LAKE BLVD, DOVER, DE - 19904",DE,302-678-8000,DOVER FEDERAL CREDIT UNION 
274073863,"225 S. EAST ST., INDIANAPOLIS, IN - 46202",IN,317-692-7607,HOOSIER UNITED CREDIT UNION 
062203638,"312 MAIN STREET, WADLEY, AL - 36276",AL,256-395-2255,FIRST 
253171605,"302 SOUTH BROOKS STREET, WAKE FOREST, NC - 27587",NC,919-556-5146,WAKE FOREST FEDERAL SAVINGS 
091050700,"DELEG CUAUHTEMOC, MEXICO D.F., - 99999",,877-372-2457,BANCO DE MEXICO 
221278747,"205 HANCE AVENUE, TINTON FALLS, NJ - 07724",NJ,732-530-8100,UNITED TELETECH 
272480306,"P O BOX 2848, GRAND RAPIDS, MI - 49501",MI,616-242-9790,LAKE MICHIGAN CREDIT UNION 
272480500  272480678,"PO BOX 2848, GRAND RAPIDS, MI - 49501",MI,616-242-9790,LAKE MICHIGAN CREDIT UNION 
272480571  272480678,"PO BOX 2848, GRAND RAPIDS, MI - 49501",MI,616-242-9790,LAKE MICHIGAN CREDIT UNION 
272480678,"PO BOX 2848, GRAND RAPIDS, MI - 49501",MI,616-242-9790,LAKE MICHIGAN CREDIT UNION 
272480979  272480678,"PO BOX 2848, GRAND RAPIDS, MI - 49501",MI,616-242-9790,LAKE MICHIGAN CREDIT UNION 
272481826,"PO BOX 2848, GRAND RAPIDS, MI - 49501",MI,616-242-9790,LAKE MICHIGAN CREDIT UNION 
101104355  101102496,"P.O. BOX 128, ELLSWORTH, KS - 67439",KS,785-472-3141,CITIZENS STATE BANK 
101101976,"PO BOX 360, HIAWATHA, KS - 66434",KS,785-742-2101,CITIZENS STATE BANK 
222382205,"2215 E HENRIETTA RD, ROCHESTER, NY - 14623",NY,585-334-2710,EVER 
065102833,"2214 SAINT STEPHENS RD, MOBILE, AL - 36617",AL,251-380-7713,COMMONWEALTH NATIONAL BANK 
064009380,"201 4TH AVE N SUITE 950, NASHVILLE, TN - 37219",TN,615-732-6434,CAPSTAR BANK 
064009432,"SUITE 950, NASHVILLE, TN - 37219",TN,615-732-7384,CAPSTAR BANK 
064108867  064009380,"201 4TH AVE N SUITE 950, NASHVILLE, TN - 37219",TN,615-732-6434,CAPSTAR BANK 
073922704,"1255 JORDAN CREEK PARKWAY, WEST DES MOINES, IA - 50266",IA,515-223-1113,FREEDOM FINANCIAL BANK 
313186640,"920 N.W. STALLINGS DR, NACOGDOCHES, TX - 75964",TX,936-569-7700,DOCHES CREDIT UNION 
263177563,"P.O. BOX 8008, LAKELAND, FL - 33802",FL,863-616-2000,MIDFLORIDA FED C U 
263179804,"P O BOX 8008, LAKELAND, FL - 33802",FL,863-616-2000,MIDFLORIDA FED C U 
267083239,"P.O. BOX 8008, LAKELAND, FL - 33802",FL,863-616-2000,MIDFLORIDA FED C U 
314977337,"6411 NORTH LAMAR BLVD, AUSTIN, TX - 78752",TX,512-458-2558,GREATER TEXAS FEDERAL CR U 
325272047,"440 EAST 36TH AVENUE, ANCHORAGE, AK - 99503",AK,907-257-7255,DENALI FEDERAL CREDIT UNION 
325272050  325272047,"440 E 36TH AVE, ANCHORAGE, AK - 99503",AK,907-257-7239,DENALI FEDERAL CREDIT UNION 
041202582,"EP-MN-WN1A, ST. PAUL, MN - 55107",MN,800-937-6310,
042000013,"EP-MN-WN1A, ST. PAUL, MN - 55107",MN,800-937-6310,
064000059,"EP-MN-WN1A, ST. PAUL, MN - 55107",MN,800-937-6310,
107001452,"EP-MN-WN1A, ST. PAUL, MN - 55107",MN,505-241-7500,
107002312,"EP-MN-WN1A, ST. PAUL, MN - 55107",MN,800-937-6310,
312270379,"EP-MN-WN1A, ST. PAUL, MN - 55107",MN,800-937-6310,
322270822,"PO BOX 200, LOMPOC, CA - 93438",CA,805-733-7613,COASTHILLS CREDIT UNION 
101003773,"P.O. BOX 200, RAYMORE, MO - 64083",MO,816-322-2100,COMMUNITY BANK OF RAYMORE 
271176080,"416 KAYS DR, NORMAL, IL - 61761",IL,309-862-1838,PRAIRIELAND FEDERAL CREDIT UNION 
323380795,"960 COMMERCE AVENUE, LONGVIEW, WA - 98632",WA,360-577-7509,PUD FEDERAL CREDIT UNION 
316386832,"4519 E. 51ST STREET, ODESSA, TX - 79762",TX,432-550-9126,COMPLEX COMMUNITY FEDERAL CREDIT 
231271501,"3301 PACIFIC AVE., WILDWOOD, NJ - 08260",NJ,609-522-5091,CREST SAVINGS BANK 
081921551,"122 W. STATE ST., NOKOMIS, IL - 62075",IL,217-563-8311,FIRST NATIONAL BANK OF NOKOMIS 
231278821,"101 W ELMER RD, VINELAND, NJ - 08360",NJ,856-696-2525,BAY ATLANTIC FCU 
265473618,"950 N 22ND ST SUITE C, BATON ROUGE, LA - 70802",LA,225-342-3288,LES FEDERAL CREDIT UNION 
221276176,"666 SUMMIT AVE, JERSEY CITY, NJ - 07306",NJ,201-653-8900,JERSEY CITY FIREMEN 
091905402,"1011 ATLANTIC AVE., KERKHOVEN, MN - 56252",MN,320-264-2161,FINANCIAL SECURITY BANK 
323380766,"796 COMMERCE AVENUE, LONGVIEW, WA - 98632",WA,360-423-8750,FIBRE FEDERAL CREDIT UNION 
104910135,"3331 N 204TH ST, ELKHORN, NE - 68022",NE,402-289-2551,AMERICAN INTERSTATE BANK 
111024331,"#800, RICHARDSON, TX - 75082",TX,877-839-2265,BANKDIRECT 
211370066,"35 MERRIMACK STREET, HAVERHILL, MA - 01830",MA,978-556-5407,PENTUCKET BANK 
244171915,"P.O. BOX 71, URBANA, OH - 43078",OH,937-653-1700,PERPETUAL FEDERAL SAVINGS BANK 
283978564,"2960 SQUIRREL TAIL HOLLOW ROAD, HAWESVILLE, KY - 42348",KY,270-927-8293,KRAFTCOR FEDERAL CREDIT UNION 
273073916  273074261,"NS 1734 25TH ST, DES MOINES, IA - 50266",IA,515-224-1222,FINANCIAL PLUS CREDIT UNION 
273073806,"1831 25TH STREET, WEST DES MOINES, IA - 50266",IA,515-224-1222,FINANCIAL PLUS CREDIT UNION 
273074148,"1831 25TH ST, WEST DES MOINES, IA - 50266",IA,515-224-1222,FINANCIAL PLUS CREDIT UNION 
273074261,"1831 25TH STREET, WEST DES MOINES, IA - 50266",IA,515-224-1222,FINANCIAL PLUS CREDIT UNION 
272480128,"P O BOX 7006, FLINT, MI - 48507",MI,810-244-2668,FINANCIAL PLUS CREDIT UNION 
272484425,"PO BOX 7006, FLINT, MI - 48507",MI,810-244-2668,FINANCIAL PLUS CREDIT UNION 
122236998  122238420,"90 E THOUSAND OAKS BLVD 3RD FLOOR, THOUSAND OAKS, CA - 91360",CA,800-959-2399,
091510428,"4175 COUNTY ROAD B, LAND O' LAKES, WI - 54540",WI,715-547-3383,HEADWATERS STATE BK LAND O LAKES 
311079694,"1100 COMMERCE M 745, DALLAS, TX - 75242",TX,214-748-9556,TEXAS FEDERAL CREDIT UNION 
251578705,"131 WEST PIKE STREET, CLARKSBURG, WV - 26301",WV,304-623-6879,CWV TEL FEDERAL CREDIT UNION 
221981102,"100 FISHER AVE, WHITE PLAINS, NY - 10601",NY,914-761-6507,WHITE PLAINS POST OFFICE 
011401850,"31 PELHAM ROAD, SALEM, NH - 03079",NH,603-894-5700,BANK OF NEW ENGLAND 
071122645,"1501 E ELDORADO, DECATUR, IL - 62521",IL,217-428-7781,SOY CAPITAL BK 
304982523,"330 S. 16TH ST, LINCOLN, NE - 68508",NE,402-471-2561,
304982633,"330 S. 16TH ST, LINCOLN, NE - 68508",NE,402-471-2561,
061202452,"400 WEST SHOTWELL STREET, BAINBRIDGE, GA - 39819",GA,229-246-6200,FIRST PORT CITY BANK 
026084262,"1474 MYRTLE AVE, BROOKLYN, NY - 11237",NY,718-418-8232,BROOKLYN COOPERATIVE FCU 
311387865,"P.O.BOX 60976, SAN ANGELO, TX - 76906",TX,325-944-4551,CONCHO EDUCATORS FCU 
211590176,"594 CENTRAL AVENUE, PAWTUCKET, RI - 02861",RI,401-722-8236,ALLIANCE BLACKSTONE FCU 
113118630,"P O BOX 249, COLUMBUS, TX - 78934",TX,979-732-5786,COLUMBUS STATE BANK 
256078459,"2700 19TH ST S, ARLINGTON, VA - 22204",VA,703-521-8615,QUEEN OF PEACE ARLINGTON FCU 
221581751,"BO. CEIBA NORTE, JUNCOS, PR - 00777",PR,787-734-5291,
302176629,"504 COURT ROAD, GRAND JUNCTION, CO - 81501",CO,970-242-3100,JUNCTION BELL FEDERAL CREDIT UNION 
071926184,"245 N WAUKEGAN RD, NORTHFIELD, IL - 60093",IL,847-418-2808,NORTHBROOK BANK 
122241255,"5 FIRST AMERICAN WAY, SANTA ANA, CA - 92707",CA,877-600-9473,FIRST AMERICAN 
322484278,"12701 SCHABARUM AVE, IRWINDALE, CA - 91706",CA,800-866-6474,SCE FEDERAL CREDIT UNION 
071127093,"P.O. BOX 157, PROPHETSTOWN, IL - 61277",IL,815-537-2348,THE FARMERS NATIONAL BANK 
262088116,"1509 4TH AVE SO, BIRMINGHAM, AL - 35233",AL,205-322-4026,FEDERAL EMPLOYEES CU 
107004695,"12345 W COLFAX AVE, LAKEWOOD, CO - 80215",CO,303-235-1446,FIRSTBANK OF 
071108630,"P O BOX 689, FREEPORT, IL - 61032",IL,815-235-6138,MIDWEST BANK OF FREEPORT 
313182181,"2302 CHURCH, GALVESTON, TX - 77550",TX,409-765-6067,COASTAL COMMUNITY FCU 
274975660,"582 SOUTH ROUND BARN ROAD, RICHMOND, IN - 47374",IN,765-983-4754,NATCO CREDIT UNION 
272480393,"904 BROADWAY NW, GRAND RAPIDS, MI - 49504",MI,616-459-4429,AAC CREDIT UNION 
272481389,"904 BROADWAY NW, GRAND RAPIDS, MI - 49504",MI,616-459-4429,AAC CREDIT UNION 
101102962,"P O BOX 189, OSBORNE, KS - 67473",KS,785-346-2147,THE FARMERS BANK OF OSBORNE 
253074977,"P O BOX 668467, CHARLOTTE, NC - 28266",NC,704-391-5600,CAROLINAS TELCO FCU 
101101879,"P.O. BOX 607, BELOIT, KS - 67420",KS,785-738-3501,GUARANTY STATE BANK 
101103408,"P.O. BOX 607, BELOIT, KS - 67420",KS,785-738-3501,GUARANTY STATE BANK 
075904762,"723 MAIN STREET, CASHTON, WI - 54619",WI,608-654-5121,BANK OF CASHTON 
324377710,"4140 HARRISON BLVD, OGDEN, UT - 84403",UT,801-399-9728,WEBER STATE FEDERAL CREDIT UNION 
302075458,"13529 E 17TH PL, AURORA, CO - 80010",CO,303-340-3343,FITZSIMONS FEDERAL CREDIT UNION 
275979351,"912 14TH AVENUE, MENOMINEE, MI - 49808",MI,906-864-5555,
102101218  102104927,"101 S 6TH STREET, DOLORES, CO - 81323",CO,970-882-7600,DOLORES STATE BANK 
211371447,"1584 MAIN STREET, S. WEYMOUTH, MA - 02190",MA,781-337-3000,SOUTH SHORE BANK 
103912914,"STE 100, TULSA, OK - 74137",OK,918-477-7400,ONB BANK AND TRUST COMPANY 
121143752,"402 G STREET, EUREKA, CA - 95501",CA,707-444-9800,REDWOOD CAPITAL BANK 
114911687,"P O BOX 1127, PHARR, TX - 78577",TX,956-984-2440,LONE STAR NATIONAL BANK 
026008691,"29 BROADWAY - 19TH FLOOR, NEW YORK, NY - 10006",NY,212-422-8200,BANGKOK BANK PUBLIC 
265378166,"1604 CHERRY STREET, VICKSBURG, MS - 39180",MS,601-636-7523,MUTUAL CREDIT UNION 
053201487,"100 EAST TRYON ROAD/ DAC 28, RALEIGH, NC - 27603",NC,888-323-4732,FIRST 
053206660,"100 EAST TRYON ROAD/ DAC 28, RALEIGH, NC - 27603",NC,888-323-4732,FIRST 
061107816,"100 EAST TRYON ROAD/ DAC 28, RALEIGH, NC - 27603",NC,888-323-4732,FIRST 
253271974,"100 EAST TRYON ROAD/ DAC 28, RALEIGH, NC - 27603",NC,888-323-4732,FIRST 
021583483,"PO BOX 1553, VILLALBA, PR - 00766",PR,787-847-2660,COOPERATIVA ASOCIACIONE PARROQUIALES 
273974565,"1155 LORAS BLVD, DUBUQUE, IA - 52001",IA,563-582-9515,DUBUQUE POSTAL EMPLOYEES CU 
091311164,"300 4TH ST NE, DEVILS LAKE, ND - 58301",ND,701-662-5029,RAMSEY NATIONAL BANK 
296076084,"6789 UPPER AFTON RD, WOODBURY, MN - 55125",MN,651-264-0669,UNITED EDUCATORS CREDIT UNION 
107002406,"12345 W COLFAX AVE, LAKEWOOD, CO - 80215",CO,303-235-1446,FIRSTBANK OF LONGMONT 
092901191,"PO BOX 2508, BILLINGS, MT - 59103",MT,406-238-8820,GLACIER 
292970744,"PO BOX 2508, BILLINGS, MT - 59103",MT,406-238-8820,GLACIER 
292970854,"PO BOX 2508, BILLINGS, MT - 59103",MT,406-238-8820,GLACIER 
251082466,"1601 OWNBY LANE, RICHMOND, VA - 23220",VA,804-836-1588,CREDIT UNION OF RICHMOND 
031309851,"12 SOUTH MAIN STREET, MERCERSBURG, PA - 17236",PA,717-328-3121,FIRST COMMUNITY BANK OF MERCERSBURG 
061106150  122039399,"3660 WILSHIRE BLVD PH-A, LOS ANGELES, CA - 90010",CA,213-382-2200,HANMI BANK 
071903110  122039399,"3660 WILSHIRE BLVD PH-A, LOS ANGELES, CA - 90010",CA,213-382-2200,HANMI BANK 
071909305  122039399,"3660 WILSHIRE BLVD PH-A, LOS ANGELES, CA - 90010",CA,213-382-2200,HANMI BANK 
111914852  122039399,"3660 WILSHIRE BLVD PH-A, LOS ANGELES, CA - 90010",CA,213-382-2200,HANMI BANK 
121037240,"PH-A, LOS ANGELES, CA - 90010",CA,213-382-2200,HANMI BANK 
121143312,"3660 WILSHIRE BLVD PH-A, LOS ANGELES, CA - 90010",CA,213-382-2200,HANMI BANK 
121143532,"3660 WILSHIRE BLVD PH-A, LOS ANGELES, CA - 90010",CA,213-382-2200,HANMI BANK 
122039399,"3660 WILSHIRE BLVD PH-A, LOS ANGELES, CA - 90010",CA,213-382-2200,HANMI BANK 
122234482,"3660 WILSHIRE BLVD PH-A, LOS ANGELES, CA - 90010",CA,213-382-2200,HANMI BANK 
064108621  064008637,"10TH FLOOR, NASHVILLE, TN - 37201",TN,615-893-1234,PINNACLE NATIONAL BANK 
064108715  064008637,"10TH FLOOR, NASHVILLE, TN - 37201",TN,615-893-1234,PINNACLE NATIONAL BANK 
064108744  064008637,"10TH FLOOR, NASHVILLE, TN - 37201",TN,615-893-1234,PINNACLE NATIONAL BANK 
264171542,"10TH FLOOR, NASHVILLE, TN - 37201",TN,615-744-3288,PINNACLE NATIONAL BANK 
125108816,"202 EAST SPOKANE FALLS BLVD STE 500, SPOKANE, WA - 99202",WA,509-744-6900,RIVER BANK 
075907374,"145 N MAIN, STODDARD, WI - 54658",WI,608-457-2100,RIVER BANK 
091803960,"P.O. BOX 280, STODDARD, WI - 54658",WI,608-457-2100,RIVER BANK 
064102944,"P. O. BOX 488, PIKEVILLE, TN - 37367",TN,423-447-2931,FIRST FARMERS AND COMMERCIAL BANK 
054001741,"SUITE 1995, LOS ANGELES, CA - 90017",CA,213-623-7250,STATE BANK OF INDIA 
221479407,"157 MAIN STREET, PORT WASHINGTON, NY - 11050",NY,516-883-3537,PORT WASHINGTON FEDERAL CREDIT UNION 
302170162,"705 GRAND AVENUE, DEL NORTE, CO - 81132",CO,719-657-3376,DEL NORTE BANK 
053285241  255077493,"SUITE 100, LAUREL, MD - 20723",MD,301-586-3419,MARKET USA FCU 
091207582,"205 MAIN STREET, FROST, MN - 56033",MN,507-878-3202,FROST STATE BANK 
092900820,"224 PINCKNEY, HAMILTON, MT - 59840",MT,406-363-1222,TRAILWEST BANK 
092901560,"P.O. BOX 9, LOLO, MT - 59847",MT,406-273-2400,TRAILWEST BANK 
092905430,"P.O. BOX 9, LOLO, MT - 59847",MT,406-363-1222,TRAILWEST BANK 
064105666,"201 EAST MAIN STREET, LIVINGSTON, TN - 38570",TN,931-823-1247,UNION BANK 
243380396,"101 BAILIES RUN ROAD, CREIGHTON, PA - 15030",PA,724-224-1777,PPG 
271987088,"301 W. LAKE ST., NORTHLAKE, IL - 60164",IL,708-544-1266,
231379322,"3001 SIXTH AVE., ALTOONA, PA - 16602",PA,814-944-2821,BLAIR COUNTY FCU 
262285621,"316 2ND AVE SW, CULLMAN, AL - 35055",AL,256-734-1740,CULLMAN SAVINGS BANK 
292977679,"106 EAST JANEAUX, LEWISTOWN, MT - 59457",MT,406-535-7478,FERGUS FEDERAL CREDIT UNION 
263277696,"P.O. BOX 623, CHIPLEY, FL - 32428",FL,850-638-8376,COMMUNITY SOUTH CU 
